Timestamp,Temperature,Co2Concentration
2021-01-15T11:12:46,280,858
2021-01-15T11:14:16,280,863
2021-01-15T11:15:16,280,869
2021-01-15T11:16:36,280,874
2021-01-15T11:17:36,280,880
2021-01-15T11:19:56,280,885
2021-01-15T11:22:26,280,890
2021-01-15T11:24:06,279,895
2021-01-15T11:25:46,280,900
2021-01-15T11:26:46,278,908
2021-01-15T11:27:46,279,915
2021-01-15T11:28:46,280,925
2021-01-15T11:29:46,279,940
2021-01-15T11:30:46,280,945
2021-01-15T11:31:46,280,951
2021-01-15T11:32:46,280,965
2021-01-15T11:33:46,280,984
2021-01-15T11:34:46,280,994
2021-01-15T11:35:46,279,1006
2021-01-15T11:36:46,280,1016
2021-01-15T11:37:56,280,1021
2021-01-15T11:39:06,280,1026
2021-01-15T11:40:06,279,1032
2021-01-15T11:41:56,279,1037
2021-01-15T11:42:56,280,1044
2021-01-15T11:43:56,279,1038
2021-01-15T11:45:36,278,1033
2021-01-15T11:46:46,278,1038
2021-01-15T11:47:46,278,1045
2021-01-15T11:49:06,277,1051
2021-01-15T11:50:06,278,1059
2021-01-15T11:51:56,277,1064
2021-01-15T11:55:36,277,1059
2021-01-15T11:56:36,277,1049
2021-01-15T11:58:46,277,1044
2021-01-15T12:00:16,277,1049
2021-01-15T12:01:16,277,1056
2021-01-15T12:02:16,277,1069
2021-01-15T12:03:16,277,1081
2021-01-15T12:04:16,277,1097
2021-01-15T12:05:16,277,1109
2021-01-15T12:06:16,277,1123
2021-01-15T12:07:16,278,1130
2021-01-15T12:08:16,278,1136
2021-01-15T12:10:06,277,1130
2021-01-15T12:11:36,278,1123
2021-01-15T12:15:16,277,1129
2021-01-15T12:16:16,278,1140
2021-01-15T12:17:16,278,1151
2021-01-15T12:18:36,278,1157
2021-01-15T12:19:36,278,1169
2021-01-15T12:20:36,278,1183
2021-01-15T12:21:36,278,1197
2021-01-15T12:23:26,279,1204
2021-01-15T12:25:16,280,1210
2021-01-15T12:26:16,280,1221
2021-01-15T12:27:16,280,1231
2021-01-15T12:28:16,280,1237
2021-01-15T12:30:46,280,1242
2021-01-15T12:32:46,280,1247
2021-01-15T12:34:06,280,1252
2021-01-15T12:35:06,280,1257
2021-01-15T12:36:06,280,1270
2021-01-15T12:37:16,280,1275
2021-01-15T12:38:16,280,1282
2021-01-15T12:39:16,280,1287
2021-01-15T12:40:16,281,1293
2021-01-15T12:41:56,280,1285
2021-01-15T12:42:56,279,1280
2021-01-15T12:43:56,279,1261
2021-01-15T12:44:56,279,1242
2021-01-15T12:45:56,279,1220
2021-01-15T12:46:56,280,1206
2021-01-15T12:47:56,280,1198
2021-01-15T12:48:56,279,1193
2021-01-15T12:51:06,280,1198
2021-01-15T12:52:06,280,1204
2021-01-15T12:53:06,280,1215
2021-01-15T12:54:06,280,1227
2021-01-15T12:55:06,280,1233
2021-01-15T12:56:06,280,1242
2021-01-15T12:57:06,281,1248
2021-01-15T12:58:06,281,1257
2021-01-15T12:59:06,280,1265
2021-01-15T13:00:06,280,1271
2021-01-15T13:01:16,280,1276
2021-01-15T13:04:16,276,1271
2021-01-15T13:05:16,273,968
2021-01-15T13:06:16,272,765
2021-01-15T13:07:16,272,715
2021-01-15T13:08:16,272,708
2021-01-15T13:10:26,274,713
2021-01-15T13:11:26,274,769
2021-01-15T13:12:26,275,824
2021-01-15T13:13:26,275,855
2021-01-15T13:14:26,275,870
2021-01-15T13:15:26,275,881
2021-01-15T13:16:26,275,893
2021-01-15T13:17:26,275,905
2021-01-15T13:18:26,276,911
2021-01-15T13:19:26,276,920
2021-01-15T13:20:26,276,932
2021-01-15T13:21:26,277,954
2021-01-15T13:22:26,277,974
2021-01-15T13:23:46,277,979
2021-01-15T13:24:46,277,989
2021-01-15T13:25:56,277,996
2021-01-15T13:26:56,277,1008
2021-01-15T13:27:56,277,1025
2021-01-15T13:28:56,277,1040
2021-01-15T13:30:26,278,1045
2021-01-15T13:31:26,278,1052
2021-01-15T13:32:26,278,1057
2021-01-15T13:33:26,278,1064
2021-01-15T13:34:26,278,1071
2021-01-15T13:35:26,278,1085
2021-01-15T13:36:26,278,1097
2021-01-15T13:37:26,278,1108
2021-01-15T13:38:36,278,1115
2021-01-15T13:39:46,278,1121
2021-01-15T13:40:46,278,1131
2021-01-15T13:41:46,278,1136
2021-01-15T13:42:46,278,1142
2021-01-15T13:43:46,279,1155
2021-01-15T13:44:56,278,1160
2021-01-15T13:45:56,278,1168
2021-01-15T13:46:56,278,1179
2021-01-15T13:47:56,278,1195
2021-01-15T13:48:56,278,1203
2021-01-15T13:49:56,279,1209
2021-01-15T13:50:56,278,1217
2021-01-15T13:51:56,279,1223
2021-01-15T13:52:56,278,1231
2021-01-15T13:53:56,278,1237
2021-01-15T13:55:06,279,1242
2021-01-15T13:57:26,278,1248
2021-01-15T13:58:26,278,1255
2021-01-15T13:59:36,278,1261
2021-01-15T14:00:56,278,1267
2021-01-15T14:03:16,278,1262
2021-01-15T14:05:46,277,1257
2021-01-15T14:06:46,277,1252
2021-01-15T14:07:56,277,1247
2021-01-15T14:08:56,276,1233
2021-01-15T14:09:56,277,1223
2021-01-15T14:11:06,276,1218
2021-01-15T14:13:06,276,1212
2021-01-15T14:16:06,275,1207
2021-01-15T14:18:06,275,1212
2021-01-15T14:19:16,275,1207
2021-01-15T14:20:16,275,1202
2021-01-15T14:22:26,274,1197
2021-01-15T14:23:26,274,1187
2021-01-15T14:26:06,274,1182
2021-01-15T14:27:36,272,1177
2021-01-15T14:28:36,265,741
2021-01-15T14:29:36,257,493
2021-01-15T14:30:36,256,470
2021-01-15T14:31:36,256,447
2021-01-15T14:34:36,258,459
2021-01-15T14:35:36,260,516
2021-01-15T14:36:36,261,561
2021-01-15T14:37:36,261,599
2021-01-15T14:38:36,263,621
2021-01-15T14:39:36,264,639
2021-01-15T14:40:36,265,656
2021-01-15T14:41:36,266,667
2021-01-15T14:42:36,267,681
2021-01-15T14:43:36,268,693
2021-01-15T14:44:36,268,700
2021-01-15T14:45:36,270,707
2021-01-15T14:49:46,273,713
2021-01-15T14:50:46,274,721
2021-01-15T14:51:46,274,727
2021-01-15T14:52:46,275,741
2021-01-15T14:53:46,275,747
2021-01-15T14:54:46,275,757
2021-01-15T14:55:46,276,763
2021-01-15T14:56:46,276,771
2021-01-15T14:57:46,277,779
2021-01-15T14:58:46,277,786
2021-01-15T14:59:46,278,794
2021-01-15T15:00:46,277,801
2021-01-15T15:01:46,278,809
2021-01-15T15:02:46,278,814
2021-01-15T15:03:46,278,820
2021-01-15T15:04:46,279,831
2021-01-15T15:05:46,279,841
2021-01-15T15:06:46,280,851
2021-01-15T15:07:46,280,862
2021-01-15T15:08:46,280,872
2021-01-15T15:09:46,280,887
2021-01-15T15:10:46,281,905
2021-01-15T15:11:46,281,940
2021-01-15T15:12:46,281,962
2021-01-15T15:13:46,281,990
2021-01-15T15:14:46,281,1007
2021-01-15T15:15:46,282,1018
2021-01-15T15:16:46,282,1035
2021-01-15T15:17:56,282,1040
2021-01-15T15:19:16,282,1045
2021-01-15T15:20:56,283,1050
2021-01-15T15:21:56,284,1056
2021-01-15T15:22:56,283,1067
2021-01-15T15:23:56,283,1083
2021-01-15T15:24:56,284,1103
2021-01-15T15:25:56,284,1124
2021-01-15T15:26:56,284,1150
2021-01-15T15:27:56,285,1170
2021-01-15T15:28:59,285,1188
2021-01-15T15:29:56,285,1207
2021-01-15T15:30:56,285,1221
2021-01-15T15:31:56,285,1236
2021-01-15T15:32:56,285,1247
2021-01-15T15:33:56,285,1257
2021-01-15T15:34:56,286,1271
2021-01-15T15:35:56,286,1279
2021-01-15T15:36:56,279,971
2021-01-15T15:37:56,271,501
2021-01-15T15:38:56,262,399
2021-01-15T15:47:36,268,404
2021-01-15T15:48:36,269,418
2021-01-15T15:49:36,270,425
2021-01-15T15:50:36,271,432
2021-01-15T15:51:36,271,441
2021-01-15T15:52:36,273,447
2021-01-15T15:53:36,274,463
2021-01-15T15:54:36,275,472
2021-01-15T15:55:36,275,483
2021-01-15T15:56:36,276,496
2021-01-15T15:57:36,277,509
2021-01-15T15:58:36,277,521
2021-01-15T15:59:36,278,529
2021-01-15T16:00:36,278,536
2021-01-15T16:01:36,278,544
2021-01-15T16:02:36,278,550
2021-01-15T16:03:36,278,559
2021-01-15T16:05:06,279,565
2021-01-15T16:06:26,279,570
2021-01-15T16:07:46,279,575
2021-01-15T16:08:46,280,580
2021-01-15T16:10:16,280,586
2021-01-15T16:11:16,281,592
2021-01-15T16:12:36,280,598
2021-01-15T16:13:36,281,606
2021-01-15T16:14:36,281,614
2021-01-15T16:15:36,281,622
2021-01-15T16:17:06,281,628
2021-01-15T16:22:06,280,633
2021-01-15T16:23:46,281,638
2021-01-15T16:24:46,280,646
2021-01-15T16:25:46,280,654
2021-01-15T16:26:46,280,667
2021-01-15T16:27:46,281,677
2021-01-15T16:28:46,280,687
2021-01-15T16:29:46,280,693
2021-01-15T16:30:46,280,702
2021-01-15T16:31:46,281,709
2021-01-15T16:32:46,281,716
2021-01-15T16:35:06,282,722
2021-01-15T16:36:06,282,727
2021-01-15T16:37:56,282,732
2021-01-15T16:39:26,282,737
2021-01-15T16:40:26,282,744
2021-01-15T16:41:26,281,750
2021-01-15T16:42:26,281,758
2021-01-15T16:43:26,281,763
2021-01-15T16:44:26,281,769
2021-01-15T16:45:26,281,777
2021-01-15T16:46:26,282,783
2021-01-15T16:47:26,281,788
2021-01-15T16:48:26,281,793
2021-01-15T16:49:36,281,798
2021-01-15T16:50:36,281,804
2021-01-15T16:51:36,282,811
2021-01-15T16:53:06,281,816
2021-01-15T16:54:06,282,823
2021-01-15T16:55:06,281,830
2021-01-15T16:56:36,281,836
2021-01-15T16:57:56,281,841
2021-01-15T16:59:16,282,846
2021-01-15T17:00:16,282,851
2021-01-15T17:01:57,282,856
2021-01-15T17:02:56,282,862
2021-01-15T17:03:56,282,869
2021-01-15T17:05:36,283,874
2021-01-15T17:06:36,282,880
2021-01-15T17:07:36,282,885
2021-01-15T17:08:36,282,890
2021-01-15T17:09:46,281,896
2021-01-15T17:10:56,282,901
2021-01-15T17:11:56,281,910
2021-01-15T17:12:56,282,921
2021-01-15T17:14:36,282,926
2021-01-15T17:16:26,282,933
2021-01-15T17:18:36,282,938
2021-01-15T17:20:46,282,943
2021-01-15T17:21:56,282,948
2021-01-15T17:22:56,282,953
2021-01-15T17:23:56,282,959
2021-01-15T17:24:56,282,967
2021-01-15T17:25:56,282,978
2021-01-15T17:26:56,282,988
2021-01-15T17:27:56,282,994
2021-01-15T17:28:56,282,1001
2021-01-15T17:30:16,282,1006
2021-01-15T17:31:16,282,1017
2021-01-15T17:32:16,282,1024
2021-01-15T17:33:16,282,1037
2021-01-15T17:34:16,282,1048
2021-01-15T17:35:16,282,1058
2021-01-15T17:36:16,282,1068
2021-01-15T17:37:16,282,1081
2021-01-15T17:38:16,282,1087
2021-01-15T17:40:06,283,1092
2021-01-15T17:42:16,284,1098
2021-01-15T17:43:16,283,1107
2021-01-15T17:44:26,283,1113
2021-01-15T17:45:26,283,1120
2021-01-15T17:46:26,283,1129
2021-01-15T17:47:26,283,1144
2021-01-15T17:48:26,283,1156
2021-01-15T17:49:26,284,1162
2021-01-15T17:50:26,283,1171
2021-01-15T17:51:26,283,1181
2021-01-15T17:52:36,284,1186
2021-01-15T17:53:37,283,1192
2021-01-15T17:54:36,284,1198
2021-01-15T17:56:26,284,1204
2021-01-15T17:57:26,283,1211
2021-01-15T17:58:26,283,1217
2021-01-15T17:59:36,283,1222
2021-01-15T18:01:16,284,1227
2021-01-15T18:03:26,282,1232
2021-01-15T18:04:26,283,1239
2021-01-15T18:05:26,283,1244
2021-01-15T18:07:06,282,1250
2021-01-15T18:08:46,282,1255
2021-01-15T18:09:46,283,1264
2021-01-15T18:10:46,283,1271
2021-01-15T18:12:16,284,1276
2021-01-15T18:13:16,284,1285
2021-01-15T18:14:26,283,1290
2021-01-15T18:15:26,283,1297
2021-01-15T18:18:16,284,1303
2021-01-15T18:19:36,284,1308
2021-01-15T18:20:36,283,1315
2021-01-15T18:22:06,283,1320
2021-01-15T18:23:06,283,1331
2021-01-15T18:24:06,284,1341
2021-01-15T18:25:06,284,1354
2021-01-15T18:26:06,284,1361
2021-01-15T18:27:46,283,1366
2021-01-15T18:28:46,283,1371
2021-01-15T18:30:56,283,1378
2021-01-15T18:32:06,283,1384
2021-01-15T18:33:06,283,1396
2021-01-15T18:34:06,283,1410
2021-01-15T18:35:46,283,1415
2021-01-15T18:36:46,283,1428
2021-01-15T18:38:36,282,1433
2021-01-15T18:39:36,281,1426
2021-01-15T18:40:36,281,1421
2021-01-15T18:41:36,281,1405
2021-01-15T18:42:46,281,1400
2021-01-15T18:43:46,281,1392
2021-01-15T18:44:46,280,1385
2021-01-15T18:45:46,280,1377
2021-01-15T18:47:46,279,1370
2021-01-15T18:49:06,278,1364
2021-01-15T18:50:06,278,1371
2021-01-15T18:51:26,278,1366
2021-01-15T18:52:26,278,1355
2021-01-15T18:53:26,278,1350
2021-01-15T18:54:36,278,1345
2021-01-15T18:55:36,278,1336
2021-01-15T18:57:26,278,1341
2021-01-15T19:01:06,278,1335
2021-01-15T19:02:06,278,1328
2021-01-15T19:03:46,278,1334
2021-01-15T19:06:16,278,1329
2021-01-15T19:07:16,278,1321
2021-01-15T19:08:16,278,1310
2021-01-15T19:10:26,278,1304
2021-01-15T19:11:36,278,1299
2021-01-15T19:12:36,278,1292
2021-01-15T19:15:36,280,1287
2021-01-15T19:17:26,280,1282
2021-01-15T19:19:36,280,1277
2021-01-15T19:20:46,280,1272
2021-01-15T19:21:46,280,1264
2021-01-15T19:22:46,279,1259
2021-01-15T19:23:46,280,1254
2021-01-15T19:24:46,280,1247
2021-01-15T19:30:26,280,1241
2021-01-15T19:33:06,280,1235
2021-01-15T19:34:36,280,1229
2021-01-15T19:36:06,279,1222
2021-01-15T19:37:16,279,1217
2021-01-15T19:40:56,278,1211
2021-01-15T19:41:56,278,1203
2021-01-15T19:43:26,278,1198
2021-01-15T19:44:26,277,1189
2021-01-15T19:45:46,277,1183
2021-01-15T19:47:16,277,1178
2021-01-15T19:48:16,277,1170
2021-01-15T19:49:16,277,1177
2021-01-15T19:51:56,275,1169
2021-01-15T19:52:56,274,1139
2021-01-15T19:53:56,274,975
2021-01-15T19:54:56,274,870
2021-01-15T19:55:56,274,837
2021-01-15T19:56:56,274,824
2021-01-15T19:57:56,273,819
2021-01-15T20:00:36,272,824
2021-01-15T20:01:36,272,844
2021-01-15T20:02:36,272,860
2021-01-15T20:03:36,273,885
2021-01-15T20:04:36,274,930
2021-01-15T20:05:36,274,985
2021-01-15T20:06:36,274,1017
2021-01-15T20:07:36,275,1036
2021-01-15T20:08:36,276,1048
2021-01-15T20:09:36,276,1053
2021-01-15T20:10:36,277,1059
2021-01-15T20:11:36,277,1067
2021-01-15T20:13:56,275,1062
2021-01-15T20:14:56,274,1055
2021-01-15T20:15:56,274,1048
2021-01-15T20:16:56,272,1038
2021-01-15T20:17:56,272,1030
2021-01-15T20:18:56,271,1021
2021-01-15T20:19:56,270,1014
2021-01-15T20:20:56,270,1009
2021-01-15T20:21:56,270,1002
2021-01-15T20:23:36,270,997
2021-01-15T20:27:46,271,1004
2021-01-15T20:32:46,274,1010
2021-01-15T20:33:46,275,1024
2021-01-15T20:34:46,276,1033
2021-01-15T20:35:46,277,1045
2021-01-15T20:36:46,277,1061
2021-01-15T20:37:46,278,1069
2021-01-15T20:38:46,278,1084
2021-01-15T20:39:56,278,1091
2021-01-15T20:40:56,279,1096
2021-01-15T20:42:36,279,1091
2021-01-15T20:43:36,279,1081
2021-01-15T20:44:46,279,1076
2021-01-15T20:49:36,278,1071
2021-01-15T20:50:36,278,1064
2021-01-15T20:52:36,278,1069
2021-01-15T20:53:46,278,1064
2021-01-15T20:55:36,279,1069
2021-01-15T20:58:06,279,1074
2021-01-15T21:00:06,279,1067
2021-01-15T21:01:06,278,1060
2021-01-15T21:03:16,278,1055
2021-01-15T21:04:16,278,1043
2021-01-15T21:05:16,278,1035
2021-01-15T21:06:16,277,1028
2021-01-15T21:07:16,277,1023
2021-01-15T21:09:26,278,1018
2021-01-15T21:10:56,277,1013
2021-01-15T21:12:56,277,1007
2021-01-15T21:13:56,277,1012
2021-01-15T21:16:16,277,1018
2021-01-15T21:20:36,276,1013
2021-01-15T21:22:16,276,1008
2021-01-15T21:23:16,276,1001
2021-01-15T21:25:16,275,996
2021-01-15T21:26:16,275,991
2021-01-15T21:27:46,276,986
2021-01-15T21:31:16,276,979
2021-01-15T21:33:56,274,974
2021-01-15T21:34:56,275,980
2021-01-15T21:35:56,275,974
2021-01-15T21:36:56,274,968
2021-01-15T21:38:16,274,963
2021-01-15T21:39:16,274,957
2021-01-15T21:40:36,274,952
2021-01-15T21:41:56,274,947
2021-01-15T21:42:56,274,952
2021-01-15T21:46:56,275,958
2021-01-15T21:47:56,274,951
2021-01-15T21:49:26,274,946
2021-01-15T21:51:06,274,941
2021-01-15T21:52:26,274,936
2021-01-15T21:53:26,274,931
2021-01-15T21:55:16,274,926
2021-01-15T21:56:56,274,931
