Timestamp,Temperature,Co2Concentration
2021-01-11T15:32:05,276,578
2021-01-11T15:33:05,276,570
2021-01-11T15:34:15,276,565
2021-01-11T15:36:35,275,560
2021-01-11T15:39:25,276,555
2021-01-11T15:46:05,275,550
2021-01-11T15:47:55,274,545
2021-01-11T15:51:25,274,540
2021-01-11T15:54:05,274,535
2021-01-11T15:59:55,274,530
2021-01-11T16:02:05,274,525
2021-01-11T16:10:45,272,530
2021-01-11T16:13:05,272,535
2021-01-11T16:14:35,271,540
2021-01-11T16:15:35,271,552
2021-01-11T16:16:35,271,568
2021-01-11T16:17:35,270,596
2021-01-11T16:18:35,270,629
2021-01-11T16:19:35,271,654
2021-01-11T16:20:35,270,660
2021-01-11T16:21:35,270,668
2021-01-11T16:24:15,270,662
2021-01-11T16:25:45,270,656
2021-01-11T16:27:35,271,651
2021-01-11T16:32:25,271,646
2021-01-11T16:33:45,271,641
2021-01-11T16:39:15,271,635
2021-01-11T16:42:45,271,630
2021-01-11T16:43:45,271,624
2021-01-11T16:49:55,271,619
2021-01-11T16:52:45,271,614
2021-01-11T16:54:55,271,608
2021-01-11T16:57:15,271,603
2021-01-11T17:02:45,270,598
2021-01-11T17:09:15,271,592
2021-01-11T17:11:25,271,597
2021-01-11T17:16:25,270,592
2021-01-11T17:19:35,270,587
2021-01-11T17:22:35,271,582
2021-01-11T17:23:35,270,575
2021-01-11T17:25:15,270,580
2021-01-11T17:26:55,270,586
2021-01-11T17:27:55,271,593
2021-01-11T17:28:55,272,599
2021-01-11T17:29:55,272,606
2021-01-11T17:30:55,272,613
2021-01-11T17:31:55,272,621
2021-01-11T17:32:55,273,626
2021-01-11T17:34:55,274,631
2021-01-11T17:37:35,273,626
2021-01-11T17:40:05,273,621
2021-01-11T17:42:25,272,616
2021-01-11T17:44:05,273,611
2021-01-11T17:45:05,272,606
2021-01-11T17:46:25,272,601
2021-01-11T17:50:25,272,596
2021-01-11T17:51:25,271,591
2021-01-11T17:52:25,272,585
2021-01-11T17:53:25,272,580
2021-01-11T17:57:35,273,575
2021-01-11T18:00:35,273,580
2021-01-11T18:07:25,272,575
2021-01-11T18:11:05,272,570
2021-01-11T18:14:25,272,565
2021-01-11T18:16:25,272,559
2021-01-11T18:17:25,271,554
2021-01-11T18:21:35,272,559
2021-01-11T18:23:15,272,564
2021-01-11T18:25:35,272,569
2021-01-11T18:28:35,272,563
2021-01-11T18:30:45,271,558
2021-01-11T18:32:05,271,553
2021-01-11T18:34:15,271,548
2021-01-11T18:37:25,271,543
2021-01-11T18:42:45,269,538
2021-01-11T18:44:05,269,543
2021-01-11T18:45:45,268,538
2021-01-11T18:53:05,268,543
2021-01-11T18:54:05,268,551
2021-01-11T18:55:05,269,558
2021-01-11T18:56:05,269,564
2021-01-11T18:57:05,270,570
2021-01-11T18:58:35,270,576
2021-01-11T18:59:35,270,585
2021-01-11T19:03:55,271,590
2021-01-11T19:08:45,272,584
2021-01-11T19:13:25,270,589
2021-01-11T19:14:25,270,595
2021-01-11T19:15:25,270,604
2021-01-11T19:16:25,270,615
2021-01-11T19:17:25,270,636
2021-01-11T19:18:25,271,660
2021-01-11T19:19:25,271,685
2021-01-11T19:20:25,271,698
2021-01-11T19:21:25,272,706
2021-01-11T19:22:45,272,711
2021-01-11T19:24:15,273,717
2021-01-11T19:26:45,274,722
2021-01-11T19:28:55,275,727
2021-01-11T19:30:15,276,732
2021-01-11T19:31:15,277,740
2021-01-11T19:32:15,277,748
2021-01-11T19:33:35,277,753
2021-01-11T19:34:45,277,759
2021-01-11T19:35:45,277,769
2021-01-11T19:36:55,277,774
2021-01-11T19:37:55,278,784
2021-01-11T19:38:55,278,789
2021-01-11T19:39:55,278,796
2021-01-11T19:40:55,278,805
2021-01-11T19:41:55,278,814
2021-01-11T19:42:55,278,826
2021-01-11T19:43:55,279,835
2021-01-11T19:44:55,280,848
2021-01-11T19:45:55,279,860
2021-01-11T19:46:55,280,870
2021-01-11T19:47:55,280,879
2021-01-11T19:49:05,280,884
2021-01-11T19:50:15,280,889
2021-01-11T19:51:15,280,897
2021-01-11T19:52:15,280,908
2021-01-11T19:53:15,281,922
2021-01-11T19:54:15,281,932
2021-01-11T19:55:15,281,944
2021-01-11T19:56:15,281,951
2021-01-11T19:57:15,281,967
2021-01-11T19:58:15,281,986
2021-01-11T19:59:15,281,1005
2021-01-11T20:00:15,281,1020
2021-01-11T20:01:15,281,1031
2021-01-11T20:03:05,281,1036
2021-01-11T20:04:05,282,1049
2021-01-11T20:05:05,282,1063
2021-01-11T20:06:05,282,1068
2021-01-11T20:07:05,282,1074
2021-01-11T20:08:55,282,1079
2021-01-11T20:09:55,282,1089
2021-01-11T20:10:55,283,1104
2021-01-11T20:11:55,283,1115
2021-01-11T20:13:25,283,1110
2021-01-11T20:14:35,281,1104
2021-01-11T20:15:35,281,1095
2021-01-11T20:16:35,281,1079
2021-01-11T20:17:35,281,1043
2021-01-11T20:18:35,281,1009
2021-01-11T20:19:35,280,975
2021-01-11T20:20:35,278,957
2021-01-11T20:21:35,278,947
2021-01-11T20:22:35,278,941
2021-01-11T20:23:55,277,936
2021-01-11T20:25:05,278,941
2021-01-11T20:27:25,278,946
2021-01-11T20:28:25,278,954
2021-01-11T20:29:25,280,959
2021-01-11T20:31:35,279,964
2021-01-11T20:32:35,278,970
2021-01-11T20:33:35,279,965
2021-01-11T20:35:35,278,958
2021-01-11T20:36:35,278,940
2021-01-11T20:37:35,278,928
2021-01-11T20:38:35,278,922
2021-01-11T20:39:35,278,909
2021-01-11T20:40:35,278,896
2021-01-11T20:42:15,278,890
2021-01-11T20:47:45,277,885
2021-01-11T20:50:45,277,880
2021-01-11T20:53:05,277,875
2021-01-11T20:54:55,277,870
2021-01-11T20:56:05,277,865
2021-01-11T21:00:35,277,860
2021-01-11T21:02:35,277,855
2021-01-11T21:05:15,277,850
2021-01-11T21:06:25,277,845
2021-01-11T21:15:15,275,840
2021-01-11T21:17:45,276,835
2021-01-11T21:18:45,276,827
2021-01-11T21:19:45,276,822
2021-01-11T21:22:05,277,817
2021-01-11T21:23:15,276,812
2021-01-11T21:24:45,276,807
2021-01-11T21:27:25,276,802
2021-01-11T21:29:45,276,797
2021-01-11T21:31:25,276,792
2021-01-11T21:34:25,275,787
2021-01-11T21:37:15,275,781
2021-01-11T21:42:05,275,776
2021-01-11T21:47:05,276,771
2021-01-11T21:49:25,275,766
2021-01-11T21:51:25,275,761
2021-01-11T21:52:25,275,755
2021-01-11T21:54:55,275,750
2021-01-11T21:56:05,275,745
2021-01-11T22:00:55,274,740
2021-01-11T22:06:35,275,735
2021-01-11T22:08:05,274,730
2021-01-11T22:11:35,275,725
2021-01-11T22:18:15,275,720
2021-01-11T22:21:55,275,715
2021-01-11T22:25:15,275,710
2021-01-11T22:28:25,275,705
2021-01-11T22:31:15,274,700
2021-01-11T22:35:45,274,695
2021-01-11T22:38:15,274,690
2021-01-11T22:40:55,274,685
2021-01-11T22:41:55,274,679
2021-01-11T22:43:45,273,674
2021-01-11T22:51:15,272,668
2021-01-11T22:53:05,273,663
2021-01-11T22:54:25,272,658
2021-01-11T22:58:45,271,653
2021-01-11T23:03:15,271,658
2021-01-11T23:04:15,271,653
2021-01-11T23:06:25,271,647
2021-01-11T23:11:35,270,642
2021-01-11T23:12:45,271,637
2021-01-11T23:18:25,269,631
2021-01-11T23:25:35,268,626
2021-01-11T23:28:55,268,621
2021-01-11T23:31:25,267,616
2021-01-11T23:34:25,267,610
2021-01-11T23:38:15,266,605
2021-01-11T23:41:05,265,600
2021-01-11T23:51:45,265,595
2021-01-11T23:54:05,264,590
2021-01-11T23:55:45,264,584
2021-01-11T23:56:45,264,577
